learner_id,session_id,task_id,day,question_id,concept_id,correct,source_turn,mastery_before
L142,L142_S06,L142_S06_Q05,13,Q0022,F8,1,L142_S06_T022,0.4423595
L142,L142_S07,L142_S07_Q01,16,Q0021,F7,0,L142_S07_T002,0.52387072
L142,L142_S07,L142_S07_Q02,16,Q0010,F4,1,L142_S07_T007,0.4284092
L142,L142_S07,L142_S07_Q03,16,Q0014,F5,1,L142_S07_T012,0.63334678
L142,L142_S07,L142_S07_Q04,16,Q0002,F1,1,L142_S07_T017,0.4568408
L142,L142_S07,L142_S07_Q05,16,Q0017,F6,0,L142_S07_T022,0.56011673
L142,L142_S08,L142_S08_Q01,18,Q0012,F4,1,L142_S08_T002,0.56848816
L142,L142_S08,L142_S08_Q02,18,Q0004,F2,0,L142_S08_T007,0.47428332
L142,L142_S08,L142_S08_Q03,18,Q0005,F2,1,L142_S08_T012,0.50268892
L142,L142_S08,L142_S08_Q04,18,Q0011,F4,1,L142_S08_T017,0.6850657
L142,L142_S08,L142_S08_Q05,18,Q0007,F3,1,L142_S08_T022,0.56769137
L143,L143_S01,L143_S01_Q01,1,Q0019,F7,0,L143_S01_T002,0.22215783
L143,L143_S01,L143_S01_Q02,1,Q0006,F2,0,L143_S01_T007,0.1068968
L143,L143_S01,L143_S01_Q03,1,Q0001,F1,0,L143_S01_T012,0.31811998
L143,L143_S01,L143_S01_Q04,1,Q0010,F4,0,L143_S01_T017,0.16169726
L143,L143_S01,L143_S01_Q05,1,Q0023,F8,1,L143_S01_T022,0.12086257
L143,L143_S02,L143_S02_Q01,3,Q0005,F2,1,L143_S02_T002,0.15097927
L143,L143_S02,L143_S02_Q02,3,Q0006,F2,1,L143_S02_T007,0.38516497
L143,L143_S02,L143_S02_Q03,3,Q0012,F4,1,L143_S02_T012,0.20103699
L143,L143_S02,L143_S02_Q04,3,Q0014,F5,1,L143_S02_T017,0.32986485
L143,L143_S02,L143_S02_Q05,3,Q0022,F8,0,L143_S02_T022,0.35128773
L143,L143_S03,L143_S03_Q01,6,Q0016,F6,0,L143_S03_T002,0.20583683
L143,L143_S03,L143_S03_Q02,6,Q0008,F3,0,L143_S03_T007,0.23394522
L143,L143_S03,L143_S03_Q03,6,Q0020,F7,0,L143_S03_T012,0.24360509
L143,L143_S03,L143_S03_Q04,6,Q0017,F6,0,L143_S03_T017,0.2496477
L143,L143_S03,L143_S03_Q05,6,Q0008,F3,0,L143_S03_T022,0.27620545
L143,L143_S04,L143_S04_Q01,8,Q0003,F1,0,L143_S04_T002,0.3160738
L143,L143_S04,L143_S04_Q02,8,Q0020,F7,1,L143_S04_T007,0.27585607
L143,L143_S04,L143_S04_Q03,8,Q0007,F3,0,L143_S04_T012,0.30563501
L143,L143_S04,L143_S04_Q04,8,Q0013,F5,1,L143_S04_T017,0.47303125
L143,L143_S04,L143_S04_Q05,8,Q0017,F6,1,L143_S04_T022,0.28137571
L143,L143_S05,L143_S05_Q01,11,Q0008,F3,1,L143_S05_T002,0.32694921
L143,L143_S05,L143_S05_Q02,11,Q0006,F2,0,L143_S05_T007,0.4846486
L143,L143_S05,L143_S05_Q03,11,Q0016,F6,1,L143_S05_T012,0.45590142
L143,L143_S05,L143_S05_Q04,11,Q0009,F3,0,L143_S05_T017,0.51259706
L143,L143_S05,L143_S05_Q05,11,Q0001,F1,1,L143_S05_T022,0.3363249
L143,L143_S06,L143_S06_Q01,13,Q0015,F5,1,L143_S06_T002,0.56831305
L143,L143_S06,L143_S06_Q02,13,Q0022,F8,1,L143_S06_T007,0.32692773
L143,L143_S06,L143_S06_Q03,13,Q0013,F5,1,L143_S06_T012,0.68738542
L143,L143_S06,L143_S06_Q04,13,Q0010,F4,0,L143_S06_T017,0.3559322
L143,L143_S06,L143_S06_Q05,13,Q0010,F4,0,L143_S06_T022,0.39146289
L143,L143_S07,L143_S07_Q01,16,Q0011,F4,0,L143_S07_T002,0.40403619
L143,L143_S07,L143_S07_Q02,16,Q0022,F8,1,L143_S07_T007,0.48725918
L143,L143_S07,L143_S07_Q03,16,Q0005,F2,0,L143_S07_T012,0.47153327
L143,L143_S07,L143_S07_Q04,16,Q0022,F8,1,L143_S07_T017,0.62868867
L143,L143_S07,L143_S07_Q05,16,Q0003,F1,0,L143_S07_T022,0.47733062
L143,L143_S08,L143_S08_Q01,18,Q0021,F7,0,L143_S08_T002,0.40169469
L143,L143_S08,L143_S08_Q02,18,Q0017,F6,0,L143_S08_T007,0.53841661
L143,L143_S08,L143_S08_Q03,18,Q0011,F4,0,L143_S08_T012,0.42240256
L143,L143_S08,L143_S08_Q04,18,Q0001,F1,1,L143_S08_T017,0.48935368
L143,L143_S08,L143_S08_Q05,18,Q0020,F7,0,L143_S08_T022,0.43470085
L144,L144_S01,L144_S01_Q01,1,Q0021,F7,0,L144_S01_T002,0.30670742
L144,L144_S01,L144_S01_Q02,1,Q0018,F6,0,L144_S01_T007,0.11283307
L144,L144_S01,L144_S01_Q03,1,Q0005,F2,0,L144_S01_T012,0.12075201
L144,L144_S01,L144_S01_Q04,1,Q0017,F6,0,L144_S01_T017,0.15466024
L144,L144_S01,L144_S01_Q05,1,Q0002,F1,0,L144_S01_T022,0.17429815
L144,L144_S02,L144_S02_Q01,3,Q0021,F7,0,L144_S02_T002,0.32892652
L144,L144_S02,L144_S02_Q02,3,Q0017,F6,0,L144_S02_T007,0.1885162
L144,L144_S02,L144_S02_Q03,3,Q0004,F2,0,L144_S02_T012,0.15720312
L144,L144_S02,L144_S02_Q04,3,Q0008,F3,0,L144_S02_T017,0.15586071
L144,L144_S02,L144_S02_Q05,3,Q0007,F3,0,L144_S02_T022,0.19565926
L144,L144_S03,L144_S03_Q01,6,Q0010,F4,0,L144_S03_T002,0.20617424
L144,L144_S03,L144_S03_Q02,6,Q0006,F2,0,L144_S03_T007,0.18789811
L144,L144_S03,L144_S03_Q03,6,Q0013,F5,0,L144_S03_T012,0.26200465
L144,L144_S03,L144_S03_Q04,6,Q0002,F1,0,L144_S03_T017,0.197165
L144,L144_S03,L144_S03_Q05,6,Q0007,F3,0,L144_S03_T022,0.2228591
L144,L144_S04,L144_S04_Q01,8,Q0010,F4,0,L144_S04_T002,0.23608759
L144,L144_S04,L144_S04_Q02,8,Q0003,F1,0,L144_S04_T007,0.22776787
L144,L144_S04,L144_S04_Q03,8,Q0013,F5,0,L144_S04_T012,0.28764505
L144,L144_S04,L144_S04_Q04,8,Q0023,F8,0,L144_S04_T017,0.2584573
L144,L144_S04,L144_S04_Q05,8,Q0023,F8,0,L144_S04_T022,0.29341874
L144,L144_S05,L144_S05_Q01,11,Q0024,F8,1,L144_S05_T002,0.31173354
L144,L144_S05,L144_S05_Q02,11,Q0007,F3,1,L144_S05_T007,0.23995082
L144,L144_S05,L144_S05_Q03,11,Q0019,F7,0,L144_S05_T012,0.31809953
L144,L144_S05,L144_S05_Q04,11,Q0021,F7,1,L144_S05_T017,0.35024902
L144,L144_S05,L144_S05_Q05,11,Q0018,F6,0,L144_S05_T022,0.20006644
L144,L144_S06,L144_S06_Q01,13,Q0006,F2,0,L144_S06_T002,0.2026971
L144,L144_S06,L144_S06_Q02,13,Q0012,F4,0,L144_S06_T007,0.25160611
L144,L144_S06,L144_S06_Q03,13,Q0018,F6,0,L144_S06_T012,0.23044725
L144,L144_S06,L144_S06_Q04,13,Q0022,F8,0,L144_S06_T017,0.45936326
L144,L144_S06,L144_S06_Q05,13,Q0004,F2,1,L144_S06_T022,0.24028746
L144,L144_S07,L144_S07_Q01,16,Q0011,F4,0,L144_S07_T002,0.27372112
L144,L144_S07,L144_S07_Q02,16,Q0002,F1,0,L144_S07_T007,0.23306256
L144,L144_S07,L144_S07_Q03,16,Q0004,F2,0,L144_S07_T012,0.40012676
L144,L144_S07,L144_S07_Q04,16,Q0007,F3,0,L144_S07_T017,0.38754825
L144,L144_S07,L144_S07_Q05,16,Q0002,F1,1,L144_S07_T022,0.26922128
L144,L144_S08,L144_S08_Q01,18,Q0017,F6,0,L144_S08_T002,0.24663655
L144,L144_S08,L144_S08_Q02,18,Q0013,F5,1,L144_S08_T007,0.27465664
L144,L144_S08,L144_S08_Q03,18,Q0014,F5,0,L144_S08_T012,0.44564509
L144,L144_S08,L144_S08_Q04,18,Q0006,F2,1,L144_S08_T017,0.41519605
L144,L144_S08,L144_S08_Q05,18,Q0017,F6,0,L144_S08_T022,0.2821553
L145,L145_S01,L145_S01_Q01,1,Q0002,F1,0,L145_S01_T002,0.19957593
L145,L145_S01,L145_S01_Q02,1,Q0021,F7,0,L145_S01_T007,0.12836412
L145,L145_S01,L145_S01_Q03,1,Q0012,F4,0,L145_S01_T012,0.29475257
L145,L145_S01,L145_S01_Q04,1,Q0012,F4,0,L145_S01_T017,0.33229265
L145,L145_S01,L145_S01_Q05,1,Q0009,F3,1,L145_S01_T022,0.24655477
L145,L145_S02,L145_S02_Q01,3,Q0019,F7,0,L145_S02_T002,0.17157929
L145,L145_S02,L145_S02_Q02,3,Q0013,F5,0,L145_S02_T007,0.19486597
L145,L145_S02,L145_S02_Q03,3,Q0020,F7,1,L145_S02_T012,0.21567585
L145,L145_S02,L145_S02_Q04,3,Q0005,F2,1,L145_S02_T017,0.2387401
L145,L145_S02,L145_S02_Q05,3,Q0016,F6,1,L145_S02_T022,0.28042045
L145,L145_S03,L145_S03_Q01,6,Q0017,F6,1,L145_S03_T002,0.45910602
L145,L145_S03,L145_S03_Q02,6,Q0023,F8,0,L145_S03_T007,0.29597986
L145,L145_S03,L145_S03_Q03,6,Q0022,F8,1,L145_S03_T012,0.33345462
L145,L145_S03,L145_S03_Q04,6,Q0001,F1,1,L145_S03_T017,0.2313093
L145,L145_S03,L145_S03_Q05,6,Q0014,F5,0,L145_S03_T022,0.23126061
L145,L145_S04,L145_S04_Q01,8,Q0004,F2,0,L145_S04_T002,0.42153352
L145,L145_S04,L145_S04_Q02,8,Q0007,F3,0,L145_S04_T007,0.41923666
L145,L145_S04,L145_S04_Q03,8,Q0013,F5,1,L145_S04_T012,0.267225
L145,L145_S04,L145_S04_Q04,8,Q0010,F4,0,L145_S04_T017,0.34492414
L145,L145_S04,L145_S04_Q05,8,Q0014,F5,1,L145_S04_T022,0.46225184
L145,L145_S05,L145_S05_Q01,11,Q0012,F4,1,L145_S05_T002,0.36946911
L145,L145_S05,L145_S05_Q02,11,Q0006,F2,0,L145_S05_T007,0.44002888
L145,L145_S05,L145_S05_Q03,11,Q0018,F6,1,L145_S05_T012,0.57598908
L145,L145_S05,L145_S05_Q04,11,Q0009,F3,0,L145_S05_T017,0.43791339
L145,L145_S05,L145_S05_Q05,11,Q0012,F4,1,L145_S05_T022,0.53728385
L145,L145_S06,L145_S06_Q01,13,Q0021,F7,0,L145_S06_T002,0.38716842
L145,L145_S06,L145_S06_Q02,13,Q0019,F7,1,L145_S06_T007,0.41978924
L145,L145_S06,L145_S06_Q03,13,Q0014,F5,1,L145_S06_T012,0.578194
L145,L145_S06,L145_S06_Q04,13,Q0003,F1,1,L145_S06_T017,0.40874558
L145,L145_S06,L145_S06_Q05,13,Q0021,F7,1,L145_S06_T022,0.57421136
L145,L145_S07,L145_S07_Q01,16,Q0007,F3,0,L145_S07_T002,0.44682939
L145,L145_S07,L145_S07_Q02,16,Q0017,F6,0,L145_S07_T007,0.65791299
L145,L145_S07,L145_S07_Q03,16,Q0004,F2,0,L145_S07_T012,0.44874235
L145,L145_S07,L145_S07_Q04,16,Q0003,F1,1,L145_S07_T017,0.55071762
L145,L145_S07,L145_S07_Q05,16,Q0005,F2,0,L145_S07_T022,0.47808561
L145,L145_S08,L145_S08_Q01,18,Q0013,F5,0,L145_S08_T002,0.65945843
L145,L145_S08,L145_S08_Q02,18,Q0022,F8,0,L145_S08_T007,0.45752963
L145,L145_S08,L145_S08_Q03,18,Q0024,F8,0,L145_S08_T012,0.48640514
L145,L145_S08,L145_S08_Q04,18,Q0008,F3,0,L145_S08_T017,0.46760337
L145,L145_S08,L145_S08_Q05,18,Q0001,F1,1,L145_S08_T022,0.65808994
L146,L146_S01,L146_S01_Q01,1,Q0018,F6,0,L146_S01_T002,0.10730589
L146,L146_S01,L146_S01_Q02,1,Q0022,F8,0,L146_S01_T007,0.2054483
L146,L146_S01,L146_S01_Q03,1,Q0019,F7,0,L146_S01_T012,0.1583319
L146,L146_S01,L146_S01_Q04,1,Q0022,F8,0,L146_S01_T017,0.23629807
L146,L146_S01,L146_S01_Q05,1,Q0016,F6,0,L146_S01_T022,0.1419662
L146,L146_S02,L146_S02_Q01,3,Q0016,F6,0,L146_S02_T002,0.16920978
L146,L146_S02,L146_S02_Q02,3,Q0006,F2,0,L146_S02_T007,0.20067748
L146,L146_S02,L146_S02_Q03,3,Q0008,F3,0,L146_S02_T012,0.19115121
L146,L146_S02,L146_S02_Q04,3,Q0019,F7,0,L146_S02_T017,0.18439522
L146,L146_S02,L146_S02_Q05,3,Q0002,F1,0,L146_S02_T022,0.22156529
L146,L146_S03,L146_S03_Q01,6,Q0011,F4,0,L146_S03_T002,0.18081635
L146,L146_S03,L146_S03_Q02,6,Q0021,F7,0,L146_S03_T007,0.20493494
L146,L146_S03,L146_S03_Q03,6,Q0015,F5,1,L146_S03_T012,0.20676573
L146,L146_S03,L146_S03_Q04,6,Q0007,F3,1,L146_S03_T017,0.21109418
L146,L146_S03,L146_S03_Q05,6,Q0015,F5,0,L146_S03_T022,0.36075882
L146,L146_S04,L146_S04_Q01,8,Q0005,F2,0,L146_S04_T002,0.21216679
L146,L146_S04,L146_S04_Q02,8,Q0011,F4,1,L146_S04_T007,0.20525814
L146,L146_S04,L146_S04_Q03,8,Q0018,F6,0,L146_S04_T012,0.18447222
L146,L146_S04,L146_S04_Q04,8,Q0011,F4,0,L146_S04_T017,0.35954391
L146,L146_S04,L146_S04_Q05,8,Q0002,F1,1,L146_S04_T022,0.23055005
L146,L146_S05,L146_S05_Q01,11,Q0003,F1,1,L146_S05_T002,0.36035918
L146,L146_S05,L146_S05_Q02,11,Q0023,F8,0,L146_S05_T007,0.22297492
L146,L146_S05,L146_S05_Q03,11,Q0018,F6,0,L146_S05_T012,0.20500513
L146,L146_S05,L146_S05_Q04,11,Q0005,F2,0,L146_S05_T017,0.23025349
L146,L146_S05,L146_S05_Q05,11,Q0008,F3,1,L146_S05_T022,0.33352157
L146,L146_S06,L146_S06_Q01,13,Q0007,F3,0,L146_S06_T002,0.44687399
L146,L146_S06,L146_S06_Q02,13,Q0006,F2,0,L146_S06_T007,0.25112999
L146,L146_S06,L146_S06_Q03,13,Q0003,F1,0,L146_S06_T012,0.46775244
L146,L146_S06,L146_S06_Q04,13,Q0021,F7,1,L146_S06_T017,0.20843541
L146,L146_S06,L146_S06_Q05,13,Q0016,F6,0,L146_S06_T022,0.22770249
L146,L146_S07,L146_S07_Q01,16,Q0010,F4,0,L146_S07_T002,0.33385676
L146,L146_S07,L146_S07_Q02,16,Q0022,F8,0,L146_S07_T007,0.23179066
L146,L146_S07,L146_S07_Q03,16,Q0021,F7,1,L146_S07_T012,0.34345555
L146,L146_S07,L146_S07_Q04,16,Q0011,F4,0,L146_S07_T017,0.35972087
L146,L146_S07,L146_S07_Q05,16,Q0016,F6,0,L146_S07_T022,0.24441695
L146,L146_S08,L146_S08_Q01,18,Q0015,F5,1,L146_S08_T002,0.31207561
L146,L146_S08,L146_S08_Q02,18,Q0023,F8,1,L146_S08_T007,0.2525563
L146,L146_S08,L146_S08_Q03,18,Q0016,F6,1,L146_S08_T012,0.26427202
L146,L146_S08,L146_S08_Q04,18,Q0013,F5,1,L146_S08_T017,0.44562456
L146,L146_S08,L146_S08_Q05,18,Q0018,F6,0,L146_S08_T022,0.40710124
L147,L147_S01,L147_S01_Q01,1,Q0016,F6,0,L147_S01_T002,0.24705752
L147,L147_S01,L147_S01_Q02,1,Q0005,F2,0,L147_S01_T007,0.27504
L147,L147_S01,L147_S01_Q03,1,Q0013,F5,0,L147_S01_T012,0.28146048
L147,L147_S01,L147_S01_Q04,1,Q0001,F1,0,L147_S01_T017,0.11703208
L147,L147_S01,L147_S01_Q05,1,Q0001,F1,1,L147_S01_T022,0.15056071
L147,L147_S02,L147_S02_Q01,3,Q0006,F2,0,L147_S02_T002,0.29181453
L147,L147_S02,L147_S02_Q02,3,Q0009,F3,0,L147_S02_T007,0.23304342
L147,L147_S02,L147_S02_Q03,3,Q0022,F8,0,L147_S02_T012,0.23456152
L147,L147_S02,L147_S02_Q04,3,Q0019,F7,0,L147_S02_T017,0.2107927
L147,L147_S02,L147_S02_Q05,3,Q0012,F4,0,L147_S02_T022,0.22096683
L147,L147_S03,L147_S03_Q01,6,Q0021,F7,1,L147_S03_T002,0.22803977
L147,L147_S03,L147_S03_Q02,6,Q0010,F4,0,L147_S03_T007,0.23731039
L147,L147_S03,L147_S03_Q03,6,Q0003,F1,0,L147_S03_T012,0.28486329
L147,L147_S03,L147_S03_Q04,6,Q0012,F4,0,L147_S03_T017,0.26627173
L147,L147_S03,L147_S03_Q05,6,Q0013,F5,0,L147_S03_T022,0.28203814
L147,L147_S04,L147_S04_Q01,8,Q0018,F6,0,L147_S04_T002,0.24285466
L147,L147_S04,L147_S04_Q02,8,Q0023,F8,0,L147_S04_T007,0.24082287
L147,L147_S04,L147_S04_Q03,8,Q0007,F3,1,L147_S04_T012,0.23948876
L147,L147_S04,L147_S04_Q04,8,Q0022,F8,0,L147_S04_T017,0.26965084
L147,L147_S04,L147_S04_Q05,8,Q0017,F6,0,L147_S04_T022,0.27160547
L147,L147_S05,L147_S05_Q01,11,Q0010,F4,1,L147_S05_T002,0.26869012
L147,L147_S05,L147_S05_Q02,11,Q0004,F2,0,L147_S05_T007,0.27575439
L147,L147_S05,L147_S05_Q03,11,Q0003,F1,0,L147_S05_T012,0.28502856
L147,L147_S05,L147_S05_Q04,11,Q0021,F7,0,L147_S05_T017,0.34220229
L147,L147_S05,L147_S05_Q05,11,Q0002,F1,0,L147_S05_T022,0.31217792
L147,L147_S06,L147_S06_Q01,13,Q0022,F8,0,L147_S06_T002,0.27165971
L147,L147_S06,L147_S06_Q02,13,Q0014,F5,0,L147_S06_T007,0.27250333
L147,L147_S06,L147_S06_Q03,13,Q0023,F8,0,L147_S06_T012,0.29931672
L147,L147_S06,L147_S06_Q04,13,Q0006,F2,0,L147_S06_T017,0.29247736
L147,L147_S06,L147_S06_Q05,13,Q0017,F6,0,L147_S06_T022,0.27337746
L147,L147_S07,L147_S07_Q01,16,Q0015,F5,0,L147_S07_T002,0.28427026
L147,L147_S07,L147_S07_Q02,16,Q0012,F4,0,L147_S07_T007,0.37228591
L147,L147_S07,L147_S07_Q03,16,Q0007,F3,1,L147_S07_T012,0.33214638
L147,L147_S07,L147_S07_Q04,16,Q0005,F2,0,L147_S07_T017,0.30247052
L147,L147_S07,L147_S07_Q05,16,Q0021,F7,1,L147_S07_T022,0.33541863
L147,L147_S08,L147_S08_Q01,18,Q0023,F8,0,L147_S08_T002,0.29773038
L147,L147_S08,L147_S08_Q02,18,Q0015,F5,0,L147_S08_T007,0.30037868
L147,L147_S08,L147_S08_Q03,18,Q0008,F3,0,L147_S08_T012,0.44263498
L147,L147_S08,L147_S08_Q04,18,Q0017,F6,0,L147_S08_T017,0.2749347
L147,L147_S08,L147_S08_Q05,18,Q0003,F1,0,L147_S08_T022,0.29804904
L148,L148_S01,L148_S01_Q01,1,Q0016,F6,1,L148_S01_T002,0.29155876
L148,L148_S01,L148_S01_Q02,1,Q0005,F2,1,L148_S01_T007,0.13799996
L148,L148_S01,L148_S01_Q03,1,Q0003,F1,0,L148_S01_T012,0.1396437
L148,L148_S01,L148_S01_Q04,1,Q0016,F6,1,L148_S01_T017,0.43938249
L148,L148_S01,L148_S01_Q05,1,Q0020,F7,0,L148_S01_T022,0.27219953
L148,L148_S02,L148_S02_Q01,3,Q0012,F4,0,L148_S02_T002,0.240095
L148,L148_S02,L148_S02_Q02,3,Q0014,F5,0,L148_S02_T007,0.13718726
L148,L148_S02,L148_S02_Q03,3,Q0003,F1,0,L148_S02_T012,0.17008597
L148,L148_S02,L148_S02_Q04,3,Q0022,F8,0,L148_S02_T017,0.2078632
L148,L148_S02,L148_S02_Q05,3,Q0024,F8,0,L148_S02_T022,0.24092074
L148,L148_S03,L148_S03_Q01,6,Q0010,F4,0,L148_S03_T002,0.25922064
L148,L148_S03,L148_S03_Q02,6,Q0021,F7,1,L148_S03_T007,0.27958213
L148,L148_S03,L148_S03_Q03,6,Q0007,F3,1,L148_S03_T012,0.26878982
L148,L148_S03,L148_S03_Q04,6,Q0001,F1,0,L148_S03_T017,0.19523991
L148,L148_S03,L148_S03_Q05,6,Q0007,F3,0,L148_S03_T022,0.42136453
L148,L148_S04,L148_S04_Q01,8,Q0013,F5,0,L148_S04_T002,0.1600346
L148,L148_S04,L148_S04_Q02,8,Q0004,F2,1,L148_S04_T007,0.28457436
L148,L148_S04,L148_S04_Q03,8,Q0015,F5,0,L148_S04_T012,0.19508813
L148,L148_S04,L148_S04_Q04,8,Q0014,F5,0,L148_S04_T017,0.2286788
L148,L148_S04,L148_S04_Q05,8,Q0013,F5,0,L148_S04_T022,0.26086766
L148,L148_S05,L148_S05_Q01,11,Q0002,F1,0,L148_S05_T002,0.21143771
L148,L148_S05,L148_S05_Q02,11,Q0015,F5,0,L148_S05_T007,0.27820462
L148,L148_S05,L148_S05_Q03,11,Q0017,F6,0,L148_S05_T012,0.47502635
L148,L148_S05,L148_S05_Q04,11,Q0008,F3,0,L148_S05_T017,0.41166128
L148,L148_S05,L148_S05_Q05,11,Q0002,F1,0,L148_S05_T022,0.24434608
L148,L148_S06,L148_S06_Q01,13,Q0021,F7,1,L148_S06_T002,0.38487969
L148,L148_S06,L148_S06_Q02,13,Q0024,F8,0,L148_S06_T007,0.2327473
L148,L148_S06,L148_S06_Q03,13,Q0012,F4,0,L148_S06_T012,0.25974823
L148,L148_S06,L148_S06_Q04,13,Q0007,F3,1,L148_S06_T017,0.42264104
L148,L148_S06,L148_S06_Q05,13,Q0017,F6,0,L148_S06_T022,0.48147242
L148,L148_S07,L148_S07_Q01,16,Q0011,F4,1,L148_S07_T002,0.27718159
L148,L148_S07,L148_S07_Q02,16,Q0002,F1,0,L148_S07_T007,0.2549191
L148,L148_S07,L148_S07_Q03,16,Q0024,F8,1,L148_S07_T012,0.25250563
L148,L148_S07,L148_S07_Q04,16,Q0012,F4,0,L148_S07_T017,0.42800526
L148,L148_S07,L148_S07_Q05,16,Q0015,F5,0,L148_S07_T022,0.28489938
L148,L148_S08,L148_S08_Q01,18,Q0006,F2,0,L148_S08_T002,0.37042979
L148,L148_S08,L148_S08_Q02,18,Q0019,F7,0,L148_S08_T007,0.47423469
L148,L148_S08,L148_S08_Q03,18,Q0023,F8,1,L148_S08_T012,0.39576835
L148,L148_S08,L148_S08_Q04,18,Q0015,F5,0,L148_S08_T017,0.30494879
L148,L148_S08,L148_S08_Q05,18,Q0006,F2,0,L148_S08_T022,0.39670308
L149,L149_S01,L149_S01_Q01,1,Q0011,F4,0,L149_S01_T002,0.1696283
L149,L149_S01,L149_S01_Q02,1,Q0013,F5,0,L149_S01_T007,0.10064944
L149,L149_S01,L149_S01_Q03,1,Q0013,F5,0,L149_S01_T012,0.14480859
L149,L149_S01,L149_S01_Q04,1,Q0014,F5,0,L149_S01_T017,0.18679948
L149,L149_S01,L149_S01_Q05,1,Q0001,F1,1,L149_S01_T022,0.12605867
L149,L149_S02,L149_S02_Q01,3,Q0008,F3,0,L149_S02_T002,0.30049822
L149,L149_S02,L149_S02_Q02,3,Q0023,F8,0,L149_S02_T007,0.15707639
L149,L149_S02,L149_S02_Q03,3,Q0005,F2,0,L149_S02_T012,0.17984862
L149,L149_S02,L149_S02_Q04,3,Q0004,F2,0,L149_S02_T017,0.220119
L149,L149_S02,L149_S02_Q05,3,Q0006,F2,1,L149_S02_T022,0.25841206
L149,L149_S03,L149_S03_Q01,6,Q0022,F8,0,L149_S03_T002,0.18762953
L149,L149_S03,L149_S03_Q02,6,Q0023,F8,0,L149_S03_T007,0.22751786
L149,L149_S03,L149_S03_Q03,6,Q0020,F7,0,L149_S03_T012,0.2547241
L149,L149_S03,L149_S03_Q04,6,Q0008,F3,0,L149_S03_T017,0.31656342
L149,L149_S03,L149_S03_Q05,6,Q0022,F8,0,L149_S03_T022,0.26544762
L149,L149_S04,L149_S04_Q01,8,Q0011,F4,0,L149_S04_T002,0.18456707
L149,L149_S04,L149_S04_Q02,8,Q0003,F1,0,L149_S04_T007,0.29879468
L149,L149_S04,L149_S04_Q03,8,Q0018,F6,1,L149_S04_T012,0.29342865
L149,L149_S04,L149_S04_Q04,8,Q0021,F7,0,L149_S04_T017,0.28061593
L149,L149_S04,L149_S04_Q05,8,Q0018,F6,1,L149_S04_T022,0.46689599
L149,L149_S05,L149_S05_Q01,11,Q0001,F1,1,L149_S05_T002,0.31503196
L149,L149_S05,L149_S05_Q02,11,Q0011,F4,0,L149_S05_T007,0.21234321
L149,L149_S05,L149_S05_Q03,11,Q0005,F2,0,L149_S05_T012,0.3792297
L149,L149_S05,L149_S05_Q04,11,Q0007,F3,0,L149_S05_T017,0.31884568
L149,L149_S05,L149_S05_Q05,11,Q0015,F5,0,L149_S05_T022,0.18803173
L149,L149_S06,L149_S06_Q01,13,Q0024,F8,1,L149_S06_T002,0.26449432
L149,L149_S06,L149_S06_Q02,13,Q0010,F4,0,L149_S06_T007,0.24179647
L149,L149_S06,L149_S06_Q03,13,Q0013,F5,0,L149_S06_T012,0.21952798
L149,L149_S06,L149_S06_Q04,13,Q0023,F8,0,L149_S06_T017,0.4450652
L149,L149_S06,L149_S06_Q05,13,Q0015,F5,0,L149_S06_T022,0.25785006
L149,L149_S07,L149_S07_Q01,16,Q0012,F4,0,L149_S07_T002,0.2637915
L149,L149_S07,L149_S07_Q02,16,Q0016,F6,0,L149_S07_T007,0.51465769
L149,L149_S07,L149_S07_Q03,16,Q0006,F2,1,L149_S07_T012,0.37311204
L149,L149_S07,L149_S07_Q04,16,Q0019,F7,0,L149_S07_T017,0.27200851
L149,L149_S07,L149_S07_Q05,16,Q0021,F7,0,L149_S07_T022,0.30775373
L149,L149_S08,L149_S08_Q01,18,Q0008,F3,0,L149_S08_T002,0.30903606
L149,L149_S08,L149_S08_Q02,18,Q0013,F5,0,L149_S08_T007,0.26800239
L149,L149_S08,L149_S08_Q03,18,Q0012,F4,1,L149_S08_T012,0.28892135
L149,L149_S08,L149_S08_Q04,18,Q0002,F1,1,L149_S08_T017,0.42386775
L149,L149_S08,L149_S08_Q05,18,Q0016,F6,0,L149_S08_T022,0.51870622
L150,L150_S01,L150_S01_Q01,1,Q0003,F1,0,L150_S01_T002,0.19307645
L150,L150_S01,L150_S01_Q02,1,Q0014,F5,0,L150_S01_T007,0.23019199
L150,L150_S01,L150_S01_Q03,1,Q0002,F1,0,L150_S01_T012,0.23032299
L150,L150_S01,L150_S01_Q04,1,Q0008,F3,0,L150_S01_T017,0.10015018
L150,L150_S01,L150_S01_Q05,1,Q0016,F6,0,L150_S01_T022,0.19126429
L150,L150_S02,L150_S02_Q01,3,Q0007,F3,0,L150_S02_T002,0.13860251
L150,L150_S02,L150_S02_Q02,3,Q0011,F4,0,L150_S02_T007,0.28003828
L150,L150_S02,L150_S02_Q03,3,Q0019,F7,0,L150_S02_T012,0.26343699
L150,L150_S02,L150_S02_Q04,3,Q0023,F8,0,L150_S02_T017,0.21800607
L150,L150_S02,L150_S02_Q05,3,Q0008,F3,0,L150_S02_T022,0.1783635
L150,L150_S03,L150_S03_Q01,6,Q0023,F8,1,L150_S03_T002,0.24585203
L150,L150_S03,L150_S03_Q02,6,Q0021,F7,0,L150_S03_T007,0.28777901
